Date,Hour,CellName,Traffic,OptTraffic,ActPower,OptPower
10/16/2018 0:00,0,Cell_000112,39.966906,34.907784,13.318202830153846,11.632347714461538
10/16/2018 0:00,1,Cell_000112,5.007790999999999,0.0,1.6687500470769225,0.0
10/16/2018 0:00,2,Cell_000112,0.630645,0.0,0.21015031846153845,0.0
10/16/2018 0:00,3,Cell_000112,6.229553000000001,5.060873,2.0758787381538464,1.6864386027692309
10/16/2018 0:00,4,Cell_000112,19.710883000000003,17.859454,6.568272704307693,5.9513195944615385
10/16/2018 0:00,5,Cell_000112,14.904632000000001,1.003106,4.966681986461539,0.334265784
10/16/2018 0:00,6,Cell_000112,17.103229,0.0,5.699322156,0.0
10/16/2018 0:00,7,Cell_000112,14.541390000000002,13.440249,4.8456385753846165,4.478704512923077
10/16/2018 0:00,8,Cell_000112,7.826465999999999,2.151246,2.608019285538461,0.7168613593846154
10/16/2018 0:00,9,Cell_000112,23.579479,20.493759,7.85740792523077,6.829151076
10/16/2018 0:00,10,Cell_000112,43.449045,18.9424,14.478558687692306,6.312190523076922
10/16/2018 0:00,11,Cell_000112,65.902749,58.102729,21.96082374369231,19.36161707907692
10/16/2018 0:00,12,Cell_000112,16.051574,1.029836,5.348878351384615,0.34317304246153846
10/16/2018 0:00,13,Cell_000112,12.534659999999999,0.0,4.176934393846153,0.0
10/16/2018 0:00,14,Cell_000112,45.181445000000004,43.946325,15.055847672307694,14.644267684615384
10/16/2018 0:00,15,Cell_000112,100.15985099999999,97.539399,33.376344194769224,32.503128959076925
10/16/2018 0:00,16,Cell_000112,15.684738999999999,10.67091,5.226637642153846,3.5558755476923074
10/16/2018 0:00,17,Cell_000112,17.652278000000003,8.158909,5.882282176615385,2.718799522153846
10/16/2018 0:00,18,Cell_000112,40.523499,0.0,13.503676743692306,0.0
10/16/2018 0:00,19,Cell_000112,140.648133,69.407554,46.868285550461536,23.128732609846153
10/16/2018 0:00,20,Cell_000112,162.209557,62.164885,54.0532154556923,20.715252447692304
10/16/2018 0:00,21,Cell_000112,165.596375,115.85748,55.18180742307691,38.60727718153846
10/16/2018 0:00,22,Cell_000112,31.03411,0.0,10.341520347692306,0.0
10/16/2018 0:00,23,Cell_000112,7.309685999999999,0.0,2.4358122886153843,0.0
10/17/2018 0:00,0,Cell_000112,14.516872000000001,9.044175,4.837468423384616,3.013797392307692
10/17/2018 0:00,1,Cell_000112,10.368692,7.744927,3.4551672110769225,2.5808479818461536
10/17/2018 0:00,2,Cell_000112,5.028678,4.703108,1.675710238153846,1.5672202966153848
10/17/2018 0:00,3,Cell_000112,34.570958,33.661161,11.520106927384614,11.216934573230768
10/17/2018 0:00,4,Cell_000112,40.770423,40.134273,13.585959418153845,13.37397466430769
10/17/2018 0:00,5,Cell_000112,25.037622000000002,0.0,8.343306038769231,0.0
