Date,Hour,CellName,Traffic,OptTraffic,ActPower,OptPower
10/16/2018 0:00,0,Cell_001803,116.58445199999998,111.52533,38.849526620307685,37.16367150461539
10/16/2018 0:00,1,Cell_001803,56.831624999999995,51.823834,18.938046115384612,17.269296068307693
10/16/2018 0:00,2,Cell_001803,2.819678,2.189033,0.9396034689230769,0.7294531504615384
10/16/2018 0:00,3,Cell_001803,9.673488,8.504808,3.223503847384616,2.8340637120000003
10/16/2018 0:00,4,Cell_001803,4.556592,2.705163,1.5183966572307692,0.9014435473846155
10/16/2018 0:00,5,Cell_001803,38.185842,24.284316,12.724697503384615,8.092281300923077
10/16/2018 0:00,6,Cell_001803,64.52411,47.420881,21.501418809230767,15.80209665323077
10/16/2018 0:00,7,Cell_001803,28.424889999999998,27.323749,9.472047959999998,9.10511389753846
10/16/2018 0:00,8,Cell_001803,32.474219,26.798999,10.82140897753846,8.930251051384614
10/16/2018 0:00,9,Cell_001803,21.037544,17.951824,7.010356969846153,5.982100120615384
10/16/2018 0:00,10,Cell_001803,24.506645,0.0,8.166368164615383,0.0
10/16/2018 0:00,11,Cell_001803,72.277787,64.477767,24.085182560307693,21.485975895692306
10/16/2018 0:00,12,Cell_001803,36.006812000000004,20.985074,11.998577660307694,6.992872351384615
10/16/2018 0:00,13,Cell_001803,45.510807,32.976147,15.165601224923076,10.988666831076921
10/16/2018 0:00,14,Cell_001803,20.967255,19.732135,6.986934512307692,6.575354524615384
10/16/2018 0:00,15,Cell_001803,26.706417000000005,24.085965,8.899399880307694,8.026184644615386
10/16/2018 0:00,16,Cell_001803,92.907103,87.893274,30.959505399692308,29.288743305230767
10/16/2018 0:00,17,Cell_001803,116.703484,107.21011,38.88919174523077,35.72570742461538
10/16/2018 0:00,18,Cell_001803,203.148342,162.62484,67.69527827261538,54.19160052923077
10/16/2018 0:00,19,Cell_001803,214.46649899999997,143.22592,71.466836436,47.72728349538461
10/16/2018 0:00,20,Cell_001803,273.880932,173.83626,91.265553648,57.927590640000005
10/16/2018 0:00,21,Cell_001803,279.18575799999996,229.44686,93.03328489661537,76.45875365538461
10/16/2018 0:00,22,Cell_001803,188.834541,157.80043,62.92547935476923,52.583958673846155
10/16/2018 0:00,23,Cell_001803,166.38289,159.0732,55.44389842153846,53.008084800000006
10/17/2018 0:00,0,Cell_001803,56.541715999999994,51.069019,18.841439516307688,17.017768485230768
10/17/2018 0:00,1,Cell_001803,101.61755000000001,98.993785,33.86209435384615,32.98777512461539
10/17/2018 0:00,2,Cell_001803,0.904274,0.578704,0.3013319206153846,0.19284197907692308
10/17/2018 0:00,3,Cell_001803,10.095431,9.185634,3.3641082378461538,3.0609358836923075
10/17/2018 0:00,4,Cell_001803,7.825,7.18885,2.607530769230769,2.3955460153846153
10/17/2018 0:00,5,Cell_001803,42.33054,17.292918,14.105838406153845,5.762532367384615
10/17/2018 0:00,6,Cell_001803,75.29587599999999,61.539755,25.090902679384612,20.506939896923075
10/17/2018 0:00,7,Cell_001803,37.541458,22.794086,12.509968927384614,7.595690811692307
10/17/2018 0:00,8,Cell_001803,44.099419000000005,33.705385,14.695283316000001,11.23167137076923
10/17/2018 0:00,9,Cell_001803,57.336965,46.487203,19.106440952307693,15.490966415076924
10/17/2018 0:00,10,Cell_001803,82.97105,70.193171,27.648506815384618,23.390524367076925
10/17/2018 0:00,11,Cell_001803,168.236132,141.6698,56.06145567876923,47.208736430769235
10/17/2018 0:00,12,Cell_001803,108.30519199999999,79.200833,36.09062244184615,26.39215450430769
10/17/2018 0:00,13,Cell_001803,56.455579,34.676561,18.812736017538462,11.555297096307692
10/17/2018 0:00,14,Cell_001803,111.07600099999999,74.908511,37.01394125630769,24.96182074246154
10/17/2018 0:00,15,Cell_001803,59.136512,21.608366,19.706105383384617,7.200572424000001
10/17/2018 0:00,16,Cell_001803,57.380614,20.33435,19.120986142153846,6.776031092307693
10/17/2018 0:00,17,Cell_001803,77.520393,65.019904,25.832180190461536,21.66663262523077
10/17/2018 0:00,18,Cell_001803,107.697394,29.560822,35.88808544676923,9.850575454153846
10/17/2018 0:00,19,Cell_001803,239.927898,131.56946,79.95135801046153,43.84299236307692
10/17/2018 0:00,20,Cell_001803,374.526573,253.38966,124.80377801815384,84.43723131692306
10/17/2018 0:00,21,Cell_001803,198.10178200000001,89.968262,66.01360920184615,29.98019315261538
10/17/2018 0:00,22,Cell_001803,223.82376600000003,185.27393,74.5849657163077,61.73897421230769
10/17/2018 0:00,23,Cell_001803,69.47752,40.930113,23.152047433846153,13.639173039692306
10/18/2018 0:00,23,Cell_001803,55.61893299999999,46.894178,18.533939827384614,15.626583007384612
10/18/2018 0:00,13,Cell_001803,33.99745299999999,0.0,11.328997415076921,0.0
10/18/2018 0:00,19,Cell_001803,286.368697,263.45329,95.42686118492307,87.79074248307691
10/18/2018 0:00,2,Cell_001803,9.405328,9.038535,3.1341446843076923,3.0119179707692307
10/18/2018 0:00,6,Cell_001803,56.046316000000004,53.751037,18.676356993230772,17.911499406461537
10/18/2018 0:00,0,Cell_001803,114.295002,105.4533,38.086611435692305,35.140284276923076
10/18/2018 0:00,4,Cell_001803,9.832369,0.0,3.2764478852307692,0.0
10/18/2018 0:00,1,Cell_001803,9.136688000000001,8.817992,3.044625570461539,2.9384262572307693
10/18/2018 0:00,17,Cell_001803,129.302315,118.08136,43.087509890769226,39.34834242461539
10/18/2018 0:00,5,Cell_001803,95.059286,94.245128,31.67667899630769,31.405376499692306
10/18/2018 0:00,18,Cell_001803,214.26272,212.94738,71.39893100307692,70.96061924307692
10/18/2018 0:00,21,Cell_001803,284.479979,283.12578,94.79748223292307,94.34622145846154
10/18/2018 0:00,3,Cell_001803,21.108933999999998,11.821231,7.034146314461538,3.939197899384615
