Date,Hour,CellName,Traffic,OptTraffic,ActPower,OptPower
10/16/2018 0:00,0,Cell_002303,129.65343000000001,134.71255,7.101018627692309,7.378102738461537
10/16/2018 0:00,1,Cell_002303,28.4295,33.437291,1.5570618461538461,1.8313347070769233
10/16/2018 0:00,2,Cell_002303,1.65075,2.281395,0.09041030769230769,0.12495024923076922
10/16/2018 0:00,3,Cell_002303,1.64661,2.81529,0.09018356307692306,0.1541912676923077
10/16/2018 0:00,4,Cell_002303,31.14467,32.996099,1.7057696184615385,1.8071709606153845
10/16/2018 0:00,5,Cell_002303,10.30724,24.208766,0.5645196061538462,1.3258954916923078
10/16/2018 0:00,6,Cell_002303,437.42643,454.52966,23.95750908923077,24.89423984
10/16/2018 0:00,7,Cell_002303,61.7856,62.886741,3.383949784615385,3.4442584301538464
10/16/2018 0:00,8,Cell_002303,56.10371,61.77893,3.07275704,3.383584473846154
10/16/2018 0:00,9,Cell_002303,73.55555,76.64127,4.0285808923076925,4.197583403076924
10/16/2018 0:00,10,Cell_002303,391.70873,416.21537,21.453585827692308,22.795795649230772
10/16/2018 0:00,11,Cell_002303,572.5220099999999,580.32203,31.356590086153844,31.783791181538465
10/16/2018 0:00,12,Cell_002303,1402.28908,1417.3108,76.80229422769231,77.62502227692308
10/16/2018 0:00,13,Cell_002303,623.43857,635.97323,34.14525091076923,34.83176459692307
10/16/2018 0:00,14,Cell_002303,1989.68717,1990.9223,108.97363577230769,109.04128289230769
10/16/2018 0:00,15,Cell_002303,2788.33741,2790.9579,152.71509507076925,152.85861729230768
10/16/2018 0:00,16,Cell_002303,329.17496,334.18879,18.028659347692308,18.303262959999998
10/16/2018 0:00,17,Cell_002303,1131.89678,1141.3901,61.99311595076924,62.51305778461539
10/16/2018 0:00,18,Cell_002303,716.76755,757.29105,39.256807353846156,41.47624827692307
10/16/2018 0:00,19,Cell_002303,1393.9254,1465.166,76.34422190769232,80.24601476923077
10/16/2018 0:00,20,Cell_002303,1540.95948,1641.0042,84.39716536615384,89.87653772307692
10/16/2018 0:00,21,Cell_002303,910.9150400000001,960.65393,49.89011603692308,52.61427678153846
10/16/2018 0:00,22,Cell_002303,554.14689,585.181,30.35019889846154,32.049913230769235
10/16/2018 0:00,23,Cell_002303,266.14815,273.45784,14.576729446153847,14.977075544615383
10/17/2018 0:00,0,Cell_002303,57.10191,62.574607,3.127427686153846,3.427163091076923
10/17/2018 0:00,1,Cell_002303,24.47546,27.099225,1.3405021169230769,1.4842037076923076
10/17/2018 0:00,2,Cell_002303,1.72944,2.05501,0.09472009846153846,0.1125513169230769
